Open,Close,High,Low,Volume,Date
42.23,42.33,42.96,41.35,,08/14/15
43.34,42.21,43.72,41.91,,08/13/15
43.27,43.24,43.87,42.8,,08/12/15
44.81,43.1,45.34,42.69,,08/11/15
43.58,44.96,45.01,43.35,,08/10/15
44.82,43.91,45.16,43.7,,08/07/15
45.16,44.66,45.27,44.2,,08/06/15
45.96,45.15,46.7,44.83,,08/05/15
45.35,45.74,46.23,45.29,,08/04/15
46.86,45.17,46.94,45.08,,08/03/15
48.47,47.13,48.62,46.7,,07/31/15
48.83,48.52,49.36,48.34,,07/30/15
47.81,48.77,49.52,47.39,,07/29/15
47.02,47.91,48.44,46.68,,07/28/15
48,47.39,48.2,46.91,,07/27/15
48.79,48.14,49.03,47.72,,07/24/15
49.23,48.45,49.63,48.21,,07/23/15
0,49.27,0,49.04,,07/22/15
49.95,50.59,51.02,49.77,,07/21/15
50.76,50.15,51.26,49.85,,07/20/15
50.91,50.89,51.23,50.14,,07/17/15
51.62,50.92,52.17,50.84,,07/16/15
53.4,51.42,53.5,51.21,,07/15/15
52,53,53.43,50.88,,07/14/15
52.15,52.19,53.17,51.26,,07/13/15
52.48,52.72,53.89,51.96,,07/10/15
51.83,52.78,53.54,51.48,,07/09/15
52.91,51.53,52.96,50.91,,07/08/15
52.75,52.36,53.43,50.58,,07/07/15
54.9,52.53,55.34,52.41,,07/06/15
56.42,55.52,56.79,55.41,,07/03/15
56.87,56.93,57.95,56.5,,07/02/15
58.98,56.96,58.98,56.68,,07/01/15
58.27,59.47,59.69,57.94,,06/30/15
58.84,58.33,59.27,58.04,,06/29/15
59.66,59.66,59.96,58.76,,06/26/15
60.22,59.73,60.46,59.43,,06/25/15
61.14,60.27,61.57,59.8,,06/24/15
0,61.01,61.49,59.55,,06/23/15
59.44,60.01,60.3,58.93,,06/22/15
60.5,59.66,60.56,58.88,,06/19/15
59.78,60.42,60.89,59.25,,06/18/15
60.03,59.83,61.38,58.85,,06/17/15
59.6,59.99,60.37,59.42,,06/16/15
59.9,59.53,59.98,58.73,,06/15/15
60.55,59.97,60.63,59.73,,06/12/15
61.14,60.74,61.53,60.21,,06/11/15
60.58,61.43,61.82,60.45,,06/10/15
58.31,60.14,60.68,58.23,,06/09/15
58.96,58.13,59.13,57.86,,06/08/15
57.99,59.09,59.23,56.83,,06/05/15
59.57,58.02,59.94,57.83,,06/04/15
61.02,59.66,61.43,59.34,,06/03/15
60.18,61.32,61.58,60.09,,06/02/15
60.29,60.22,60.64,59.33,,06/01/15
57.97,60.31,60.7,57.72,,05/29/15
57.63,57.69,58.07,56.51,,05/28/15
58.32,57.55,58.95,57.36,,05/27/15
60.05,58.05,60.25,57.71,,05/26/15
60.66,59.68,60.8,59.35,,05/22/15
58.81,60.72,60.94,58.69,,05/21/15
0,58.98,59.04,58.1,,05/20/15
59.54,57.3,59.63,57.09,,05/19/15
59.85,59.45,60.88,59.06,,05/18/15
59.67,59.69,59.97,58.42,,05/15/15
60.1,59.84,60.84,59.36,,05/14/15
61.46,60.43,61.85,60.02,,05/13/15
59.22,60.66,61.15,59.12,,05/12/15
59.43,59.25,59.85,58.87,,05/11/15
59.02,59.42,59.9,58.14,,05/08/15
60.69,59,61.31,58.49,,05/07/15
60.72,60.95,62.58,60.54,,05/06/15
58.95,60.4,61.1,58.63,,05/05/15
59.3,58.93,59.73,58.45,,05/04/15
59.79,59.13,59.9,58.32,,05/01/15
58.55,59.47,59.85,58.38,,04/30/15
56.93,58.5,59.33,56.54,,04/29/15
56.65,57.03,57.83,56.07,,04/28/15
57.3,56.95,57.89,56.52,,04/27/15
57.53,57.16,57.95,56.5,,04/24/15
56.28,57.6,58.41,55.76,,04/23/15
0,56.16,57.19,55.73,,04/22/15
56.41,55.57,56.91,55.01,,04/21/15
56.16,56.41,57.17,54.85,,04/20/15
56.56,55.73,56.88,55.31,,04/17/15
55.92,56.72,57.42,55.07,,04/16/15
53.55,56.24,56.69,53.39,,04/15/15
52.05,53.29,53.79,51.83,,04/14/15
51.81,51.93,53.1,51.47,,04/13/15
50.73,51.8,51.93,50.08,,04/10/15
51,50.85,52.07,50.51,,04/09/15
53.18,50.42,53.23,50.37,,04/08/15
51.95,53.97,54.13,51.17,,04/07/15
49.47,52.07,52.24,49.47,,04/06/15
0,49.14,0,0,,04/03/15
49.59,49.14,50.27,48.11,,04/02/15
47.55,49.88,50.45,47.05,,04/01/15
48.73,47.6,48.73,47.28,,03/31/15
48.57,48.59,49.16,47.61,,03/30/15
51.01,48.87,51.38,48.21,,03/27/15
49.02,51.43,52.48,48.73,,03/26/15
47.72,49.21,49.46,47,,03/25/15
47.46,47.46,48.56,46.67,,03/24/15
46.41,47.45,47.61,45.33,,03/23/15
43.99,46.57,46.53,43.31,,03/20/15
44.6,43.96,44.71,42.75,,03/19/15
42.51,44.66,45.34,42.03,,03/18/15
43.84,43.33,44.2,42.41,,03/17/15
44.81,43.85,45,42.85,,03/16/15
46.93,44.95,47.28,44.75,,03/13/15
48.44,47.17,48.76,46.86,,03/12/15
48.77,48.17,49.05,47.33,,03/11/15
50.08,48.5,50.36,48.2,,03/10/15
49.6,49.98,50.79,49.25,,03/09/15
50.89,49.61,51.22,48.88,,03/06/15
51.62,50.82,52.4,50.61,,03/05/15
50.61,51.43,51.99,49.6,,03/04/15
49.8,50.36,50.83,49.45,,03/03/15
49.45,49.63,51.04,48.71,,03/02/15
48.97,49.5,49.94,48.46,,02/27/15
51,48.17,51.22,47.8,,02/26/15
49.16,50.99,51.28,48.43,,02/25/15
49.42,49.28,50.33,48.68,,02/24/15
50.75,49.6,50.99,48.67,,02/23/15
51.24,50.81,51.85,49.91,,02/20/15
50.55,51.16,52.14,49.15,,02/19/15
53.24,52.13,53.41,50.32,,02/18/15
52.75,53.4,54.15,50.81,,02/17/15
51.35,52.63,53.43,51.03,,02/13/15
49.42,51.21,51.6,49.14,,02/12/15
50.98,48.87,51.14,48.05,,02/11/15
52.43,50.02,52.65,49.86,,02/10/15
52.01,53.05,53.99,51.65,,02/09/15
50.86,51.7,53.16,50.72,,02/06/15
48.67,50.53,52.1,47.36,,02/05/15
51.67,48.37,52.56,47.95,,02/04/15
49.79,53.07,54.24,49.69,,02/03/15
47.59,49.46,50.56,46.67,,02/02/15
44.63,48.19,48.35,44.31,,01/30/15
44.43,44.57,44.96,43.58,,01/29/15
45.83,44.49,45.83,44.08,,01/28/15
45.13,46.15,46.55,44.81,,01/27/15
45.2,45.15,46.41,44.35,,01/26/15
46.63,45.51,47.76,45.21,,01/23/15
47.35,46.4,49.09,45.87,,01/22/15
0,47.78,48.2,46.55,,01/21/15
48.69,46.39,48.77,45.89,,01/20/15
46.35,48.69,48.87,45.95,,01/16/15
48.6,46.27,51.27,46.07,,01/15/15
46.16,48.56,48.91,45.01,,01/14/15
45.69,45.89,46.79,44.2,,01/13/15
48.19,46.1,48.19,45.62,,01/12/15
48.92,48.42,49.61,47.16,,01/09/15
48.78,48.79,49.65,47.73,,01/08/15
48,48.65,49.31,46.83,,01/07/15
50,48.04,50.37,47.55,,01/06/15
52.61,50.04,52.73,49.68,,01/05/15
53.76,52.69,55.11,52.03,,01/02/15
